APURCH,unique,age,gendf,gendm,pcode,atmcrd,paydep,BALCHQ,BALSAV,TOTDEP,BALLOAN,BALLOC,BALMRGG,NEWLOC,NEWMRGG,TXBRAN,TXATM,TXPOS,TXCHQ,TXWEB,TXTEL,TOTSERV,CH_NM_SERV,CH_NM_PRD,valsegm,N_IND_INC_,numrr_1,numcon_1,avginc_1,avginv_1
N,23493,26,1,0,V5L3V2,1,0,0,,52.2425,,3513.9075,,0,0,0.416666667,6.5,9.5,1,0.333333333,0,3,0,0,D,810,320,1487,29120.98765,3496.774194
Y,23495,31,0,1,V6Z2Y4,1,1,988.995,,1874.871667,19346.0125,2469.144167,,0,0,0.75,5.666666667,32.58333333,2.583333333,5.166666667,0,4.7,-1,-1,C,620,370,2578,57450,5842.5
Y,23500,41,0,0,V6Z2E9,1,0,0,,60.635,,15654.495,82052.75167,0,0,0,0.166666667,0.416666667,0.25,0.166666667,0,4,0,0,C,11090,,,67859.60325,15139.31145
Y,23504,45,0,1,V3R3K2,1,0,658.0658333,,710.1058333,,,,0,0,0.083333333,1.5,0,0.833333333,0,0,2,0,0,E,630,230,821,28607.93651,2000
Y,23506,36,1,0,V5V1C9,1,1,233.9141667,80.33083333,379.9625,,,,0,0,1.583333333,1.833333333,2.583333333,1.166666667,0.166666667,0,3,0,0,E,790,370,1398,28436.70886,2781.395349
Y,23509,44,1,0,V5V2V7,1,0,3107.340833,,13159.46333,,,,0,0,1.75,9.333333333,28.41666667,2.916666667,0,0,3,0,0,D,920,390,1465,28457.6087,4456.097561
N,23510,31,1,0,V3V5V4,1,0,,1807.380833,1859.428333,,,,0,0,0.5,0.333333333,0.166666667,0,0.083333333,0,2,0,0,E,1100,300,1072,21688.18182,1253.846154
Y,23512,38,0,1,V5Y1W2,1,1,2869.935,,2921.068333,,,,0,0,0.166666667,17.33333333,30.5,5.833333333,4.333333333,0,2,0,0,D,680,370,1943,41805.88235,3475.757576
Y,23515,50,1,0,V2P2R6,1,1,,5994.525833,6046.678333,,,,0,0,0.333333333,0.583333333,0.166666667,0,0,0,2,0,0,D,570,180,564,25445.61404,2792.857143
Y,23520,40,0,1,V5J5B6,1,1,4375.345833,886.6916667,5314.0925,,,,0,0,0.083333333,7.416666667,0,3.166666667,0,0,3,0,0,D,1920,,,44488.54167,8868.932039
Y,23524,44,0,1,V7P3E7,1,1,3066.569167,,3138.349167,,5.660833333,137386.5458,0,0,2.166666667,3,7.25,1.416666667,2,0,4,0,1,C,100,50,329,55580,10833.33333
N,23539,33,0,1,V3W0Z9,1,0,0,,70.5875,,11211.1425,217741.88,0,0,2.5,4.166666667,22.58333333,5.916666667,6.083333333,0,4,0,0,A,1380,520,2266,30894.2029,2150.793651
N,23540,54,0,1,V3A7L1,1,1,41.53083333,,110.7758333,,,183093.0758,0,0,1.75,0.5,0,0,0,0,3,0,0,A,760,330,1688,35386.84211,2600
N,23541,27,0,1,V6K2X3,1,1,14752.15333,,60773.785,,,,0,0,1,0.666666667,0.166666667,2.083333333,0.416666667,0,3,0,0,C,660,300,1645,40333.33333,4476.31579
N,23543,32,0,1,V6Y3A3,1,1,0,,64.745,,1992.3025,113245.0083,0,0,0.25,3.583333333,1.166666667,0,0,0,4,0,0,A,1100,490,1963,28643.63636,2847.619048
Y,23553,54,0,1,V3B5R7,0,0,,65.91333333,868.1258333,2421.695,,,0,0,0.25,0,0,0,0,0,3.1,-1,-1,D,910,330,1140,29349.45055,1335.483871
N,23566,42,1,0,V2V6Y6,0,0,,0.05,72.19,,,174358.7467,0,0,0,0,0,0,0,0,3,0,0,A,13120,4270,14868,28220.42683,2377.973568
Y,23578,29,0,1,V6H1S6,1,0,12455.065,,15423.33667,,,,0,0,0.333333333,7.833333333,5.083333333,1.166666667,1.75,0,2.7,1,1,D,750,370,1612,31830.66667,3161.290323
Y,23581,36,0,1,V5H3C5,1,0,,3454.15,47620.9675,1854.775,,,0,0,1.083333333,0.166666667,0,0,0,0,3.2,0,0,D,1130,350,1111,21189.38053,1531.111111
N,23585,49,1,0,V4K2J4,0,0,0,48.13,179.5375,,,,0,0,0,0,0,0,0,0,3,0,0,E,660,310,1831,39287.87879,3747.619048
N,23589,63,0,1,V5X2G4,0,0,,373.1266667,425.0616667,,,,0,0,0.25,0,0,0,0,0,2,0,0,E,1280,290,1023,20634.375,2122.033898
N,23597,36,0,1,,1,1,90.86583333,0.1825,161.8183333,,,,0,0,2.666666667,11.66666667,18.58333333,1,0,0.166666667,3,0,0,E,,,,,
Y,23600,0,0,1,V6H1P4,1,0,424.9141667,0.02,476.2808333,,0.0375,,0,0,0,7.333333333,50.33333333,1.25,2.25,0,3,0,-2,D,750,370,1612,31830.66667,3161.290323
N,23601,32,1,0,V3M2T1,1,0,3627.265,14629.44333,18308.29833,,,,0,0,1.25,8.5,15.58333333,4.333333333,8.25,0,3,0,0,A,720,280,1152,32620.83333,1791.666667
N,23606,56,1,0,V5Y1R3,1,0,205.1458333,227.5866667,2642.189167,,,68866.89333,0,0,8.666666667,4.833333333,6.166666667,0,1.833333333,0.083333333,4.1,-1,1,B,310,130,693,33641.93548,6593.939394
Y,23607,39,0,1,V3M3L1,1,1,381.6408333,,405.7341667,4503.868889,,,0,0,1.666666667,8.666666667,8.833333333,1.666666667,0,0,2.9,1,1,E,630,180,555,27390.47619,5815.789474
Y,23611,38,0,1,V3V1V2,1,0,0,2760.63,14812.46,6217.7,,,0,0,9,2,24,4,2,0,5,,,,920,230,720,22284.78261,1159.090909
Y,23613,20,1,0,V5X3Z7,1,0,,2726.359167,2777.731667,,,,0,0,3.5,0.083333333,1.5,0,0,0,2,0,0,D,1040,330,1575,19600.96154,1466.666667
Y,23617,28,1,0,V5T2Y5,1,1,1458.104167,1445.474,2714.030833,,,,0,0,1.25,3,24.91666667,3.416666667,2.166666667,0,3,0,1,D,790,300,1049,25948.10127,2164.285714
Y,23625,33,0,1,V7K1L2,1,1,4041.135,,4092.635,,,,0,0,2.5,8.333333333,0,4.833333333,0,0,2,0,0,D,680,330,1766,36451.47059,3203.030303
N,23626,24,0,1,V3V6S2,0,0,0.88,,9.53,,,,0,0,0,0,0,0,0,0,2,0,0,E,930,300,1191,26105.37634,1564.516129
N,23628,32,0,1,V3L3J5,0,0,289.955,,404.22,,,424994.4108,0,0,0.083333333,0,0,0,0,0,3,0,3,C,580,,,34339.65517,2156
N,23632,41,0,1,V3H4N2,1,1,13.701,1808.875,1871.68,,,,0,0,4.666666667,7.5,29.25,3.333333333,0,0.25,3,0,1,D,13550,6090,29594,38106.71587,3164.860681
Y,23633,31,1,0,V6H1S4,1,0,4511.4825,3312.424167,9130.266667,812.86875,,,0,0,1.333333333,13.08333333,22.25,6,5.666666667,0,3.9,0,1,D,450,240,1229,39060,4818.518519
Y,23636,29,0,1,V2T4C7,1,0,293.8888889,598.4666667,2370.255833,4949.126667,,,0,0,2.666666667,1.583333333,1.833333333,0.333333333,0,0,4.8,2,2,D,310,110,327,28587.09677,11281.81818
N,23637,22,1,0,V5X2H1,0,0,,439.1008333,490.4658333,,,,0,0,0.083333333,0,0,0,0,0,2,0,0,D,1040,330,1575,19600.96154,1466.666667
Y,23647,44,0,1,V6E1T8,1,1,2853.298,993.7758333,2817.348333,,,,0,0,0.25,1.583333333,8.5,0.333333333,3.75,0,3,0,0,D,480,230,1086,34110.41667,1894.736842
Y,23658,31,0,1,V2R5L7,1,1,0,780.6375,833.9875,20678.4075,2189.043333,115205.745,0,0,2.083333333,5.5,86.5,6.833333333,8.166666667,0,6,0,2,A,2700,890,3770,29513.33333,2806.060606
N,23668,26,0,1,V7C4G4,1,1,,879.8466667,939.6466667,,,,0,0,2,5.333333333,7.083333333,0,1.083333333,0,2,0,0,D,880,410,1937,30236.36364,2950
N,23671,25,0,1,V5R5Y1,1,0,182.0233333,,187.1583333,,,,0,0,3.25,3,11.41666667,1.5,0,0,2,0,0,E,550,190,807,23252.72727,1988.235294
Y,23676,32,0,1,V6X2W3,1,1,5552.671667,,14931.3925,5581.791111,111.0533333,,0,0,0.916666667,1.416666667,0.666666667,0.5,2.333333333,0,4.2,0,-2,D,11650,4510,19214,25929.78541,3730.067114
N,23681,32,0,1,V2X5X9,1,1,1537.540833,864.6233333,2021.2475,,13.44333333,,0,0,0.25,9.666666667,88,6.5,8.666666667,0,3.6,1,1,D,500,,,31252,5309.52381
Y,23683,35,0,1,V6Y3A3,1,0,6068.755833,4675.4675,17862.63583,,,,0,0,1.25,7.333333333,8.333333333,0.416666667,0,0,4,0,0,D,1100,490,1963,28643.63636,2847.619048
Y,23686,48,0,1,V4S1A9,1,1,1693.353333,1706.3225,9442.888333,3240.42,24876.46917,114535.3217,0,0,3.333333333,7.416666667,84.41666667,3.583333333,1.083333333,0,7.3,1,-1,B,2330,800,4178,30899.14163,3067.346939
Y,23687,37,0,1,V5K1T4,1,0,,4107.5925,4158.98,,,,0,0,0.25,1.75,2,0,0.166666667,0,2,0,0,D,790,330,1237,24101.26582,3365.306122
Y,23688,48,0,1,V5X1S9,1,1,593.4766667,,656.9166667,,173.1575,216994.5567,0,0,3.083333333,0.916666667,0.166666667,4.166666667,0,0,4,0,0,B,1300,140,518,21555.38462,2484.057971
Y,23691,26,0,1,V5V1S7,1,0,,2357.66,2409.0325,,,,0,0,0.083333333,0.333333333,0.5,0,0,0,2,0,0,D,730,320,1163,25324.65753,2081.818182
N,23693,59,1,0,V3W6A1,1,1,5382.063333,17.14285714,5452.405833,,,,0,0,3.083333333,1.666666667,1.666666667,4.25,0.083333333,0,2.7,1,1,D,730,150,527,19941.09589,1590.322581
N,23695,69,1,0,V6S1S9,0,0,5090.326667,,18965.96667,,,,0,0,2.833333333,0,0,3,0,0,3,0,0,D,560,230,1737,45248.21429,5631.25
Y,23702,61,1,0,V4B3V6,1,1,594.4475,,7016.701667,,3.040833333,73249.32417,0,0,0.5,5.166666667,8.5,5.333333333,0,0,5,0,0,D,490,190,727,26604.08163,4388.888889
N,23703,57,0,1,V7T2M8,1,0,1350.435833,,1405.718333,,4202.256667,,0,0,8.833333333,3.5,1.333333333,3.083333333,0,0,3,0,0,D,430,200,1516,48637.2093,6618.75
Y,23707,50,0,1,V6K1H8,1,1,69748.475,,87300.5225,,,,0,0,1.166666667,3.583333333,0,2,0,0,2.1,1,2,C,700,360,2189,43761.42857,4670.731707
Y,23710,44,0,1,V4S1A9,1,0,183.3041667,5.416666667,252.135,1921.692857,29617.05429,119439.5525,0,0,18,1.583333333,27.66666667,1.333333333,0,0,5,-2,-3,B,2330,800,4178,30899.14163,3067.346939
Y,23714,55,0,1,V5N3B8,1,0,1693.825833,,1745.198333,,,,0,0,0.166666667,0,0,0,0,0,2,0,0,D,880,330,1320,21500,2442
N,23715,40,0,1,V5R4J2,1,0,50.23166667,,107.8516667,,0,72421.70667,0,0,0.416666667,0,0,0,0,0,4,0,0,D,940,350,1171,21682.97872,2254.761905
Y,23717,25,1,0,V4C5R2,1,1,,1512.185833,1585.833333,797.7683333,,,0,0,10.91666667,19.41666667,7.75,0,0,0,2.4,-1,-1,D,760,280,1105,29660.52632,1809.677419
Y,23722,37,1,0,V6E3Z8,1,1,1366.530833,1286.551667,4017.4475,,1187.5,80974.21667,0,0,0.583333333,10.41666667,23.08333333,0.583333333,8,0,5.6,-2,-2,C,490,220,975,30726.53061,3118.75
N,23735,62,1,0,V6H3T7,1,1,565.825,812.9558333,1500.020833,6191.413333,0,,0,0,2,9.416666667,17.83333333,2.75,10.25,0,5,0,0,D,680,330,1905,42635.29412,5764.102564
N,23743,34,0,1,V5T3A6,1,0,,81.84833333,133.2133333,,,,0,0,0.833333333,1.583333333,2.416666667,0,0,0,2,0,0,D,700,260,1131,28977.14286,2713.043478
N,23748,38,1,0,V5T1Y5,1,0,77.73916667,,130.6116667,,0,,0,0,1.666666667,3.583333333,1.75,1,0,0,3,0,0,D,870,300,1021,21559.77012,1227.586207
N,23750,33,1,0,V5R2L6,1,0,50.67,38.21416667,1140.249167,,,,0,0,0,0,0,0,0,0,4,0,0,D,730,350,1419,26365.75343,3026.923077
Y,23751,48,0,1,V5C3G7,1,1,6155.916667,,6220.836667,,,,0,0,1.083333333,4.916666667,0,2.75,0,0,2,0,0,D,220,100,406,28363.63636,3210.526316
N,23752,28,0,1,V6G2K6,1,1,117.9958333,239.2608333,427.0116667,6165.4075,125.2791667,,0,0,0,15.83333333,20.41666667,0.75,9.083333333,0,5,0,-1,D,280,90,418,26967.85714,3000
N,23753,45,1,0,V5C2R6,1,0,,3.1225,62.9925,,,,0,0,12.5,0,0,0,0,0,2,,,,780,380,1625,26980.76923,3172.413793
N,23759,38,0,1,V2R3X8,1,0,611.6425,39.96083333,668.2008333,16767,520.37,170067.1867,0,0,1.416666667,16.83333333,44.33333333,0,5.5,0,5,2,1,B,12070,4080,16395,28209.27921,3466.356589
N,23761,62,0,1,V5J2W2,1,0,4023.499167,2067.144167,6319.643333,,91508.14417,,0,0,0.833333333,8.166666667,21.41666667,9.25,5.916666667,0,4,0,0,C,300,140,588,30893.33333,3177.777778
N,23765,49,0,1,V5T4J8,1,0,7840.089,9390.504167,15975.40417,,,,0,0,2.5,0.083333333,0,0.083333333,0,0,2.8,-1,-1,D,690,290,1107,24537.68116,2120
Y,23776,36,0,1,,1,0,34.96916667,,86.33416667,,,,0,0,0.416666667,0.083333333,0.333333333,0,0,0,2,0,0,E,,,,,
N,23783,24,0,1,V3R5C1,1,0,342.302,,347.492,,,,0,0,4,3,8.2,0.8,1.2,0,2,,,,580,140,471,25034.48276,1790.909091
Y,23789,25,1,0,V6K4S9,1,0,21.47583333,5.59,1326.910833,,,,0,0,1.916666667,0,0,0,0,0,3,0,0,E,620,350,1944,41330.64516,3897.368421
Y,23790,31,1,0,V5N5X1,1,1,1102.1,0,1160.6925,,,,0,0,2.916666667,18.83333333,18.91666667,3.75,0,0,3,0,0,D,700,250,899,22842.85714,2977.5
Y,23795,44,1,0,V3B5N1,1,0,4323.453333,0,160508.2725,,,,0,0,1.5,0.25,9.833333333,2.833333333,0,0,4,0,-3,D,630,230,650,27263.49206,1745
N,23799,47,0,1,V2G1G9,0,0,450.7333333,,507.3708333,,50.60416667,62549.10583,0,0,0.583333333,0,0,0,0,0,4,0,0,D,340,110,377,27664.70588,2545.454546
Y,23800,36,0,1,,1,0,6551.359167,,20957.45,,6003.410833,527208.4358,0,0,5.166666667,1.5,6.5,18.08333333,0,0,4.6,1,2,A,,,,,
Y,23803,32,0,1,V3W2N6,1,0,640.2758333,50,649.585,,,,0,0,4.166666667,1.75,12.5,2.666666667,0,0,2.1,0,0,D,1090,330,1089,24142.20184,1080
N,23807,20,1,0,V3B4K8,1,0,4.733333333,68.21833333,74.53666667,,,,0,0,3,5.833333333,9.583333333,0,0,0,2.3,1,1,E,610,240,866,29529.5082,2659.259259
N,23811,40,1,0,V0N2R0,1,0,319.3433333,238.9308333,693.4425,,,,0,0,3,12,42.58333333,2.583333333,5.166666667,0,3.1,0,1,D,1990,,,35618.59297,2430.985916
Y,23812,24,0,1,V5E3G6,1,1,464.7133333,,471.1816667,,,,0,0,3.916666667,8.833333333,9.25,1.916666667,1,0,2,0,-1,E,730,,,21506.84931,2787.096774
Y,23817,39,1,0,V5N2E8,1,1,403.0983333,,454.6058333,,6742.733333,,0,0,2.916666667,5.916666667,4.166666667,4.833333333,5.75,0,3,0,2,D,780,260,969,23784.61539,1859.259259
Y,23836,36,0,1,V7L2P4,1,1,1338.946667,732.05,2123.089167,5981.78,0,,0,0,0.166666667,23.08333333,17.08333333,1.166666667,6.583333333,0,5,0,0,D,630,260,1301,37368.25397,3734.146342
Y,23838,48,1,0,V4S1B2,1,1,8951.060833,,9054.030833,,249.51,27360.435,0,0,2,24.75,51.08333333,8.5,0.666666667,0,3.4,0,1,D,2330,800,4178,30899.14163,3067.346939
Y,23839,35,0,1,V5K1Z3,1,1,14140.6875,,22948.81333,,,,0,0,0.833333333,17.41666667,1.833333333,1.583333333,2.583333333,0,2.7,1,1,D,740,340,1433,27835.13514,3493.023256
N,23852,37,1,0,V3W6T1,1,0,,80.20916667,131.5741667,,,,0,0,4.75,0.5,0.083333333,0,0,0,2,0,0,E,830,240,1064,21367.46988,1526.923077
Y,23857,60,0,1,V3C6C5,1,1,4316.838333,503.0758333,4906.724167,,,,0,0,0.5,9.75,20.91666667,7.333333333,13,0,3,0,0,D,1490,720,3493,38211.4094,2105.882353
Y,23860,44,0,1,V2R4E3,0,0,2079.293333,1418.5475,4552.203333,,,,0,0,1.916666667,0,0,1,0.833333333,0,4,0,0,D,12070,4080,16395,28209.27921,3466.356589
Y,23862,34,1,0,V6K1Z1,1,0,305.5683333,,356.9783333,,,,0,0,0,1.166666667,0.083333333,0.5,0,0,2,0,0,D,660,300,1645,40333.33333,4476.31579
N,23872,24,1,0,V5R1R3,1,1,276.04,898.948,1226.653,17281.558,,,0,0,1.7,9.3,23,0.6,4.4,0,3.5,1,,,730,350,1419,26365.75343,3026.923077
Y,23887,37,0,0,V3W0K9,1,0,32.73333333,,99.08916667,,532.8533333,181959.9008,0,0,1.333333333,0,0,0.583333333,0,0,4,0,0,B,1710,450,1711,22180.11696,978.7234043
Y,23896,58,0,1,V4A9X2,1,0,4119.133333,,4189.200833,,6105.721667,,0,0,3.583333333,5.916666667,15.16666667,1.833333333,7,0,3,0,0,D,530,220,1235,38292.45283,5724.561404
N,23897,22,0,1,V3J5E8,1,0,587.5633333,867.1333333,1650.84,,,,0,0,1.5,1.333333333,4.666666667,0.5,1,0,2.8,0,1,D,880,320,1228,27477.27273,3183.783784
Y,23899,57,0,1,V3M2W7,1,0,0,,57.665,,102962.3717,,0,0,6.916666667,5.083333333,0.166666667,1.25,0,0,3,0,0,B,830,310,1369,32132.53012,2865.789474
N,23902,34,0,1,V3W4V8,1,1,0,,54.8525,8317.899167,4576.549167,,0,0,2.166666667,5.333333333,1.916666667,0.583333333,0,0,4,0,0,C,730,150,527,19941.09589,1590.322581
Y,23905,36,1,0,V5E4L1,1,1,2050.346667,196.9591667,9620.694167,3118.493,9114.335833,137005.4075,0,0,5.416666667,5.416666667,24.91666667,1.75,4.25,0,6.7,0,-5,A,1170,,,32664.10256,1537.254902
Y,23908,33,1,0,V5R3P7,1,0,,2408.661667,2460.034167,,,,0,0,0.333333333,2.166666667,0,0,0,0,2,0,0,D,1090,440,1606,21421.10092,2131.25
Y,23912,30,0,1,V8T1M8,1,1,446.4541667,,497.8191667,,,,0,0,0.333333333,6.583333333,4.916666667,2.25,3.833333333,0,2,0,0,E,1010,360,1925,29963.36634,8378.431373
N,23914,47,1,0,V5L1L4,1,0,18.21166667,,69.57666667,,,,0,0,1,0,0,0,0,0,2,0,0,E,800,240,822,21085,2443.75
Y,23916,62,0,1,V7H1J3,1,1,23539.9125,2044.086667,25635.44667,,,,0,0,1.666666667,5.916666667,17.08333333,4.166666667,4,0,3,0,0,D,870,360,2220,42075.86207,4646.666667
Y,23918,25,1,0,V5J1C1,1,1,755.735,453.4375,1277.1075,,,,0,0,1,6.25,34.16666667,0,10.5,0,3,0,-1,E,700,220,881,23095.71429,3240
N,23921,33,1,0,V3S5R5,1,0,,654.7316667,719.2591667,10751.84167,,199602.78,0,0,0.416666667,2.083333333,0.083333333,0,0.166666667,0,4,0,0,C,870,330,1253,34066.66667,1128.125
Y,23923,28,0,0,V3W5S3,0,0,271.395,,335.0675,,0,152916.0592,0,0,0,0,0,0,0,0,4,0,0,D,1610,440,1611,21022.36025,1292.592593
Y,23925,37,0,1,V3B3L5,1,1,3865.621667,3488.064167,7405.050833,10000,,,0,0,0.583333333,8.666666667,64.91666667,9.25,5.5,0,3.1,0,3,D,770,330,1336,36337.66234,1525
N,23927,46,0,1,V4C5B2,0,0,0,0,55.49,,9049.9025,38989.7025,0,0,0,0,0,0.5,0,0,5,0,0,B,990,360,1322,29047.47475,1167.567568
Y,23931,57,1,0,V6J3T5,1,0,,1487.5425,1538.915,,,,0,0,1.333333333,0,0,0,0,0,2,0,0,D,810,420,2061,35650.61728,2370
Y,23933,47,0,1,V6E1J3,1,1,3061.005833,,3112.370833,,3.75,,0,0,0,5.166666667,7.166666667,2.25,4.083333333,0,3,0,0,D,320,170,894,36740.625,2400
Y,23937,38,1,0,V3C1P1,1,0,,1079.113333,1138.123333,,,,0,0,0.416666667,0,0,0,0,0,2,0,0,D,570,260,1039,34456.14035,1330
Y,23942,32,1,0,V3R8K6,1,0,16395.54,,16465.6025,,0,212058.2908,0,0,0.75,0,0,0.25,0,0,4,0,0,B,980,60,714,29188.77551,2895.833333
N,23951,56,0,1,V2X4B9,1,0,4351.7525,,4457.249167,9339.994167,,,0,0,12.25,3.25,10.5,7.166666667,0.833333333,0,3,0,2,D,720,230,1029,31766.66667,2544.827586
N,23960,32,1,0,V6Y1Y9,0,0,14049.91,,35329.115,,,,0,0,0.75,0,0,0,0,0,2.5,1,2,E,670,260,1208,26731.34328,6125.316456
N,23964,31,1,0,V5V1H2,1,0,351.9033333,,405.9308333,,,,0,0,1.416666667,11.25,9.5,1.75,0,0,2,0,0,E,710,290,1180,24725.35211,2761.111111
Y,23965,23,1,0,V3X2L1,1,1,,3961.48,8387.845,,,,0,0,0.583333333,1,2.083333333,0,1.25,0,2.9,1,2,D,850,230,962,23903.52941,2312.5
N,23968,33,0,1,V5W1H9,1,0,228.4041667,,279.7691667,,,,0,0,2.166666667,2.916666667,0.833333333,0,1,0,2,0,0,D,670,280,1187,22977.61194,2205.405405
Y,23970,38,0,1,V3K3K5,1,1,2459.466667,,2524.249167,,0,194820.87,0,0,2.833333333,4.75,0,0.916666667,0,0,4,0,0,B,460,220,921,33439.13044,2942.857143
Y,23971,37,1,0,V5X1N1,1,0,13502.5875,10622.47917,35350.06583,,,,0,0,0.333333333,6.416666667,1.25,3.333333333,4.25,0.083333333,4,0,0,D,1020,170,721,23328.43137,2945.762712
Y,23985,39,0,1,V3H3Z6,0,0,100.0575,,110.49,,,153481.1,0,0,0,0,0,0,0,0,2.9,1,0,C,880,400,1508,36070.45455,2347.222222
Y,23987,44,0,1,V7C2H9,1,1,473.0791667,0,565.6891667,,19002.03333,199252.9392,0,0,1,0.583333333,0,0.5,0.833333333,0,5,0,0,B,440,180,863,27309.09091,3000
Y,23993,32,0,1,V3W1L9,1,0,14.13,,65.495,,,,0,0,0,0,0,0,0,0,2,0,0,E,1710,450,1711,22180.11696,978.7234043
N,23996,36,0,1,V2X6M8,1,0,866.3766667,,917.7416667,,,,0,0,0.666666667,11.41666667,14.91666667,1.75,0,0,2,0,0,D,950,240,846,34589.47368,2581.395349
N,24009,21,1,0,V3S6E8,1,0,217.145,233.9075,452.155,9980.2875,,,0,0,0.083333333,5.916666667,21.25,0.083333333,3.333333333,0,3.9,1,0,D,520,230,1407,42128.84615,3967.857143
Y,24011,36,0,1,V6K4S8,1,1,2692.6225,379.5283333,3141.433333,,5434.830833,296289.0118,0,0,0.916666667,9.416666667,25.66666667,6.416666667,7,0,4.9,0,0,B,660,400,2381,47659.09091,9009.52381
Y,24013,44,1,0,V5V2T1,1,1,181.375,332.5866667,526.5541667,,2827.484167,191821.2392,0,0,1.75,1.75,0.416666667,1.166666667,0,0,4.9,1,0,C,940,410,1597,23661.70213,2684.745763
N,24015,29,1,0,V5X1X8,0,0,335.955,,401.5475,,2303.336667,240535.2825,0,0,3,0,0,0.333333333,0,0,4,0,0,B,500,160,733,25776,3271.428571
N,24016,36,0,1,V5J5C7,1,0,93.2625,,144.6275,,,,0,0,0,0.083333333,0,0,0,0,2,0,0,E,350,120,496,23574.28571,2226.666667
Y,24017,34,0,1,V3W2J9,1,1,4294.8875,,4365.7375,,0,50461.57167,0,0,0.25,0.916666667,2.25,1.583333333,3.5,0,4,0,0,C,960,300,1237,26670.83333,1567.741936
Y,24020,38,0,1,V5H4E5,1,0,,693.9833333,753.3283333,,,100450.7108,0,0,2.583333333,0,0,0,0,0,3,0,0,C,730,370,1566,30763.0137,3326.31579
Y,24021,25,1,0,V5V2K5,1,0,121.6433333,225.555,398.0983333,,1087.430833,,0,0,4.333333333,6.666666667,3.083333333,3.083333333,1.083333333,0.25,4,0,0,D,640,260,1177,27078.125,2962.5
Y,24026,31,1,0,V6M3W6,1,0,0,258.9644444,1912.300833,21212.46444,6104.690833,,0,0,3.166666667,8.916666667,30.75,3.5,2.583333333,0,5.6,2,3,A,570,200,1174,42421.05263,10025.92593
N,24028,35,0,1,V2R1K2,1,1,661.3291667,325.3166667,1040.085,,,,0,0,0.833333333,10.5,31.25,0.166666667,12.66666667,0,3,0,0,D,12070,4080,16395,28209.27921,3466.356589
Y,24037,22,1,0,V6P3V5,1,1,3437.355833,,3488.720833,,,,0,0,2.583333333,2.916666667,26.16666667,3,2.5,0,2,0,2,D,690,200,1115,26207.24638,1793.333333
Y,24039,35,0,1,V3H3R7,1,1,29.77666667,15.88916667,739.5066667,1166.559,2221.66375,99035.58667,0,0,3.666666667,6.666666667,31.33333333,0.666666667,3.666666667,0,5.8,-2,-3,C,900,390,1926,40227.77778,2121.621622
Y,24042,35,1,0,V7R1R1,1,0,934.5916667,,1834.0875,,,,0,0,0.333333333,1.25,0.583333333,0.166666667,0,0,2.1,1,1,D,540,250,1689,49642.59259,4910.526316
Y,24048,57,1,0,V7H2J8,1,0,16867.455,83.90833333,80765.72583,,0,,0,0,5.083333333,0.583333333,1.916666667,2.416666667,2.5,0,5,0,-1,D,630,310,1754,39776.19048,3677.5
N,24054,37,0,0,V4B2R3,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,E,640,280,1291,34634.375,4284.210526
Y,24055,29,0,1,V6X2Y3,1,0,421.25,162.3025,650.7875,,,230771.0708,0,0,0.333333333,0.916666667,0.083333333,0,0,0,4,0,0,C,1060,380,1569,24334.90566,2126.923077
Y,24080,29,1,0,V5N4M9,1,1,160.98,144.5833333,401.9816667,3050.834167,,,0,0,1,0.083333333,5.583333333,0.083333333,3.333333333,0,4,0,-1,D,1000,410,1689,24348,2096.875
N,24082,21,0,1,V6K3P4,1,0,,389.0891667,439.7716667,,,,0,0,0.333333333,0.916666667,0.083333333,0,0,0,2,0,0,D,680,320,1552,35723.52941,2027.272727
N,24086,34,1,0,V1M2N1,1,1,478.3066667,0,530.1341667,,652.175,207822.5633,1,0,0.333333333,6.333333333,32.83333333,4.083333333,6.583333333,0.083333333,3.3,1,1,A,13750,5740,27944,37751.63636,3879.678363
Y,24090,27,0,1,V3W4E5,1,1,5033.085,,5038.98,10692.07667,0,119345.78,0,0,1.166666667,0.083333333,1,1.333333333,0,0,4.2,2,1,C,800,270,927,25042.5,1760.714286
Y,24094,60,0,1,V3G2C8,0,0,,2768.721667,11986.75333,,,,0,0,0.166666667,0,0,0,0,0,2.7,-1,-2,E,9350,3630,17502,33861.06952,3897.393365
N,24099,41,0,1,V5H2H9,0,0,,614.5616667,665.9266667,,,,0,0,0.333333333,0,0,0,0,0,2,0,0,E,1130,350,1111,21189.38053,1531.111111
Y,24102,32,0,1,V3B2V7,1,1,1594.188333,911.6,2765.494167,2027.706667,112.1791667,,0,0,0.333333333,3.166666667,7.25,3.333333333,2.166666667,0,5,1,1,D,150,60,291,33806.66667,4825
N,24107,56,1,0,V5B2T2,1,1,855.4216667,755.0575,1158.495,,,,0,0,4.166666667,0.75,0,0.75,0,0,2.4,1,1,D,730,310,1344,27343.83562,4222.44898
N,24109,34,1,0,V5B2A5,1,0,108.5175,0,160.265,2878.27,,,0,0,1,0,0,0,0,0,4,0,0,D,610,240,1063,27560.65574,4052.173913
N,24116,46,0,1,V3T5V5,1,0,4614.1175,922.2441667,8049.478333,,0,58972.34333,0,0,1.833333333,0,0,1.25,0,0,6,0,2,D,870,180,544,24341.37931,2573.333333
